"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment"
"CH","2020-07-29","88.3","-1.85","5.21","Mookie Betts",605141,664299,"null","ball",,,,,"14","null","R","R","R","HOU","LAD","B","null","null",1,2,2020,"-1.39","0.88","0.31","1.03","null",605131,571970,1,6,"Top","null","null",,,"455117",,"null",8.127482876255492,-128.22277676071752,-5.853323493384258,-16.990923924850563,27.69794583740412,-21.360656415168553,"3.29","1.65","null","null","null","87.9","1917","6.2",631444,664299,"455117","493329","514888","608324","621043","663656","664702","502210","54.27","null","null","null","null","null","null","null",41,"5","Changeup",1,1,1,1,1,1,1,1,"Standard","Standard"
"FF","2020-07-29","91.9","-1.50","5.51","Mookie Betts",605141,664299,"null","foul",,,,,"2","null","R","R","R","HOU","LAD","S","null","null",1,2,2020,"-0.32","1.40","0.27","2.86","null",605131,571970,1,6,"Top","null","null",,,"455117",,"null",5.150006558936359,-133.6928736670787,-3.8438667061748846,-4.933838222989968,30.030189876979712,-14.813158250433457,"3.29","1.49","null","null","null","91.5","2469","6.1",631444,664299,"455117","493329","514888","608324","621043","663656","664702","502210","54.37","null","null","null","null","null","null","null",41,"4","4-Seam Fastball",1,1,1,1,1,1,1,1,"Standard","Standard"
"FF","2020-07-29","91.1","-1.52","5.53","Mookie Betts",605141,664299,"null","foul",,,,,"3","null","R","R","R","HOU","LAD","S","null","null",1,1,2020,"-0.25","1.56","0.53","2.73","null",605131,571970,1,6,"Top","null","null",,,"455117",,"null",5.659704835327827,-132.5547292430511,-4.445865136997729,-4.132639057017401,29.235207480877087,-13.033003851097979,"3.29","1.49","171","77.0","64","90.7","2399","6.1",631444,664299,"455117","493329","514888","608324","621043","663656","664702","502210","54.40","null","null","null","null","null","null","null",41,"3","4-Seam Fastball",1,1,1,1,1,1,1,1,"Standard","Standard"
"SL","2020-07-29","78.5","-1.83","5.47","Mookie Betts",605141,664299,"null","called_strike",,,,,"3","null","R","R","R","HOU","LAD","S","null","null",1,0,2020,"1.39","0.55","0.78","2.80","null",605131,571970,1,6,"Top","null","null",,,"455117",,"null",3.0715657877931153,-114.24440092877228,0.12091659885322903,11.429024691611751,23.17830076914741,-27.676890954120328,"3.24","1.51","null","null","null","77.9","2550","6.1",631444,664299,"455117","493329","514888","608324","621043","663656","664702","502210","54.42","null","null","null","null","null","null","null",41,"2","Slider",1,1,1,1,1,1,1,1,"Standard","Standard"
"FF","2020-07-29","90.8","-1.53","5.56","Mookie Betts",605141,664299,"null","ball",,,,,"12","null","R","R","R","HOU","LAD","B","null","null",0,0,2020,"0.01","1.57","0.05","4.09","null",605131,571970,1,6,"Top","null","null",,,"455117",,"null",3.936351418063005,-132.21755071937395,-1.1336986467952823,-0.7684377220173682,29.466834234026507,-13.752738031484547,"3.31","1.58","null","null","null","90.3","2496","6.1",631444,664299,"455117","493329","514888","608324","621043","663656","664702","502210","54.45","null","null","null","null","null","null","null",41,"1","4-Seam Fastball",1,1,1,1,1,1,1,1,"Standard","Standard"
"SL","2020-07-29","77.2","-1.71","5.53","Mookie Betts",605141,664299,"field_out","hit_into_play",,,,,"9","Mookie Betts grounds out, third baseman Alex Bregman to first baseman Yuli Gurriel.  ","R","R","R","HOU","LAD","X",5,"ground_ball",1,0,2020,"1.32","0.14","0.65","1.70","null","null","null",0,4,"Top","89.76","161.61",,,"455117",,"null",2.5899543309640483,-112.29918383726094,-1.3339610417527004,10.513537890925974,23.07854856639788,-30.980225406870954,"3.29","1.49","55","90.8","2","76.3","2636","6.0",631444,664299,"455117","493329","514888","608324","621043","663656","664702","502210","54.55","0.379","0.341","0.00",1,0,0,2,23,"2","Slider",1,1,1,1,1,1,1,1,"Infield shift","Standard"
"SL","2020-07-29","79.6","-1.73","5.54","Mookie Betts",605141,664299,"null","ball",,,,,"14","null","R","R","R","HOU","LAD","B","null","null",0,0,2020,"1.07","0.17","0.83","0.46","null","null","null",0,4,"Top","null","null",,,"455117",,"null",3.592831817775953,-115.70868032144179,-4.582440158918544,8.68685901454381,24.916969363431885,-29.92426198224804,"3.19","1.50","null","null","null","78.5","2682","5.9",631444,664299,"455117","493329","514888","608324","621043","663656","664702","502210","54.58","null","null","null","null","null","null","null",23,"1","Slider",1,1,1,1,1,1,1,1,"Infield shift","Standard"
"FF","2020-07-29","95.3","-1.48","5.67","Mookie Betts",605141,664299,"strikeout","called_strike",,,,,"8","Mookie Betts called out on strikes.  ","R","R","R","HOU","LAD","S",2,"null",1,2,2020,"-0.39","1.76","-0.13","1.92","null","null","null",1,1,"Top","null","null",,,"455117",,"null",4.391881715991725,-138.42726567470348,-8.024822364208164,-6.073194481161006,35.980039360421515,-7.991346482230027,"3.22","1.55","null","null","null","94.1","2659","6.1",631444,664299,"455117","493329","514888","608324","621043","663656","664702","502210","54.43","null","null","0.00",1,0,0,"null",2,"4","4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard"
"FF","2020-07-29","94.4","-1.38","5.77","Mookie Betts",605141,664299,"null","ball",,,,,"12","null","R","R","R","HOU","LAD","B","null","null",0,2,2020,"-0.10","1.71","0.81","3.69","null","null","null",1,1,"Top","null","null",,,"455117",,"null",5.9004248082858455,-137.26808284557762,-3.426674552991651,-2.8366387797092436,35.766365710880216,-10.151964502022508,"3.24","1.48","null","null","null","93.3","2478","6.1",631444,664299,"455117","493329","514888","608324","621043","663656","664702","502210","54.45","null","null","null","null","null","null","null",2,"3","4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard"
"FF","2020-07-29","94.9","-1.42","5.77","Mookie Betts",605141,664299,"null","foul",,,,,"3","null","R","R","R","HOU","LAD","S","null","null",0,1,2020,"-0.57","1.47","0.42","3.07","null","null","null",1,1,"Top","null","null",,,"455117",,"null",6.021597753488045,-137.9506340405567,-4.578186420633069,-8.656332437772576,34.431855409446854,-12.604129157599404,"3.29","1.49","137","79.7","74","93.7","2499","5.9",631444,664299,"455117","493329","514888","608324","621043","663656","664702","502210","54.60","null","null","null","null","null","null","null",2,"2","4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shift","Standard"
"FF","2020-07-29","94.4","-1.55","5.68","Mookie Betts",605141,664299,"null","called_strike",,,,,"6","null","R","R","R","HOU","LAD","S","null","null",0,0,2020,"-0.59","1.53","0.40","2.46","null","null","null",1,1,"Top","null","null",,,"455117",,"null",6.315104958444566,-137.18103485080186,-5.971497032358062,-8.910875504493784,33.71478207239837,-11.776224722213191,"3.29","1.48","null","null","null","93.2","2464","5.9",631444,664299,"455117","493329","514888","608324","621043","663656","664702","502210","54.57","null","null","null","null","null","null","null",2,"1","4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shift","Standard"
"FF","2020-07-28","93.7","-1.23","6.13","Mookie Betts",605141,670550,"double","hit_into_play_no_out",,,,,"1","Mookie Betts doubles (1) on a sharp line drive to left fielder Michael Brantley.   Enrique Hernandez to 3rd.  ","R","R","R","HOU","LAD","X",7,"line_drive",2,1,2020,"-0.52","1.21","-0.41","3.06","null","null",571771,2,8,"Top","45.23","118.83",,,"455117",,"null",3.261826954664807,-136.33565517905532,-4.815859567511326,-7.2526757624823555,31.616058013152287,-16.26374826491703,"3.29","1.49","269","105.8","16","92.9","2059","6.0",631443,670550,"455117","493329","514888","608324","621043","488726","543807","502210","54.54","0.621","0.653","1.25",1,1,1,5,64,"4","4-Seam Fastball",2,5,5,2,5,2,5,2,"Standard","Standard"
"SL","2020-07-28","89.0","-1.15","6.13","Mookie Betts",605141,670550,"null","ball",,,,,"14","null","R","R","R","HOU","LAD","B","null","null",1,1,2020,"0.16","0.69","1.75","2.03","null","null",571771,2,8,"Top","null","null",,,"455117",,"null",6.75733715961882,-129.4111726554611,-5.429803526123699,0.3477905445372845,27.067360528639142,-23.474501841554762,"3.29","1.53","null","null","null","88.7","2395","6.2",631443,670550,"455117","493329","514888","608324","621043","488726","543807","502210","54.34","null","null","null","null","null","null","null",64,"3","Slider",2,5,5,2,5,2,5,2,"Standard","Standard"
"SL","2020-07-28","90.0","-1.40","6.01","Mookie Betts",605141,670550,"null","called_strike",,,,,"1","null","R","R","R","HOU","LAD","S","null","null",1,0,2020,"0.07","0.63","-0.28","2.99","null","null",571771,2,8,"Top","null","null",,,"455117",,"null",2.603178331173534,-131.0678437915655,-2.882196872172284,0.3014186891294544,27.157778002693984,-24.531800040439705,"3.18","1.49","null","null","null","89.8","2283","6.1",631443,670550,"455117","493329","514888","608324","621043","488726","543807","502210","54.45","null","null","null","null","null","null","null",64,"2","Slider",2,5,5,2,5,2,5,2,"Standard","Standard"
"SL","2020-07-28","89.7","-1.07","6.26","Mookie Betts",605141,670550,"null","ball",,,,,"11","null","R","R","R","HOU","LAD","B","null","null",0,0,2020,"0.29","0.68","-0.52","3.49","null","null",571771,2,8,"Top","null","null",,,"455117",,"null",0.7461091203306974,-130.6838110020154,-2.2963905718369273,3.143473933103517,27.181836086754153,-24.087889750537755,"3.22","1.46","null","null","null","89.2","2309","5.9",631443,670550,"455117","493329","514888","608324","621043","488726","543807","502210","54.61","null","null","null","null","null","null","null",64,"1","Slider",2,5,5,2,5,2,5,2,"Standard","Standard"
"FC","2020-07-28","92.9","-0.15","6.60","Mookie Betts",605141,668687,"single","hit_into_play_no_out",,,,,"5","Mookie Betts singles on a ground ball to center fielder George Springer.  ","R","R","R","HOU","LAD","X",8,"ground_ball",2,0,2020,"0.39","1.20","0.07","2.69","null","null","null",0,7,"Top","135.17","155.15",,,"455117",,"null",-0.3049342468944787,-135.26904978449713,-6.851058577258116,4.848272266780062,29.283884868451484,-16.21170376076152,"3.29","1.49","11","78.8","-14","92.7","2484","6.1",631443,668687,"455117","493329","514888","608324","621043","488726","543807","502210","54.37","0.086","0.077","0.90",1,1,0,2,52,"3","Cutter",2,5,5,2,5,2,5,2,"Infield shift","Standard"
"FC","2020-07-28","92.5","-0.22","6.61","Mookie Betts",605141,668687,"null","ball",,,,,"11","null","R","R","R","HOU","LAD","B","null","null",1,0,2020,"0.06","1.45","-0.11","3.59","null","null","null",0,7,"Top","null","null",,,"455117",,"null",0.1361000702868944,-134.72916937076454,-5.096071592858436,0.7529606496221523,27.777333255331644,-13.565886900579615,"3.21","1.55","null","null","null","92.5","2317","6.1",631443,668687,"455117","493329","514888","608324","621043","488726","543807","502210","54.35","null","null","null","null","null","null","null",52,"2","Cutter",2,5,5,2,5,2,5,2,"Infield shift","Standard"
"FC","2020-07-28","92.7","-0.32","6.70","Mookie Betts",605141,668687,"null","ball",,,,,"11","null","R","R","R","HOU","LAD","B","null","null",0,0,2020,"0.21","1.39","-0.33","3.52","null","null","null",0,7,"Top","null","null",,,"455117",,"null",-0.4917543019815358,-134.9751851165562,-5.371330631721015,2.725658940797876,28.62307521240106,-14.204548827985418,"3.21","1.51","null","null","null","92.3","2411","6.0",631443,668687,"455117","493329","514888","608324","621043","488726","543807","502210","54.53","null","null","null","null","null","null","null",52,"1","Cutter",2,5,5,2,5,2,5,2,"Infield shift","Standard"
"FF","2020-07-28","94.4","-2.07","5.37","Mookie Betts",605141,660600,"walk","ball",,,,,"3","Mookie Betts walks.   Corey Seager scores.    AJ Pollock to 3rd.    Enrique Hernandez to 2nd.  ","R","R","R","HOU","LAD","B","null","null",3,0,2020,"-0.23","1.46","0.61","3.24",608369,572041,571771,1,5,"Top","null","null",,,"455117",,"null",7.458804860110983,-137.2361954896492,-3.0603021421749723,-4.58659234089277,30.58350821713061,-13.275746476947749,"3.20","1.40","null","null","null","94.2","2520","6.2",631443,660600,"455117","493329","514888","608324","621043","488726","543807","502210","54.26","null","null","0.70",1,0,0,"null",35,"4","4-Seam Fastball",2,0,0,2,0,2,0,2,"Standard","Standard"
"FF","2020-07-28","94.9","-2.01","5.31","Mookie Betts",605141,660600,"null","ball",,,,,"11","null","R","R","R","HOU","LAD","B","null","null",2,0,2020,"-0.32","1.59","-0.90","3.11",608369,572041,571771,1,5,"Top","null","null",,,"455117",,"null",3.587652807621373,-138.10708545896105,-3.6325593269093472,-4.890995596792213,32.44611205985388,-11.27354792955729,"3.20","1.51","null","null","null","94.4","2470","6.1",631443,660600,"455117","493329","514888","608324","621043","488726","543807","502210","54.37","null","null","null","null","null","null","null",35,"3","4-Seam Fastball",2,0,0,2,0,2,0,2,"Standard","Standard"
"FF","2020-07-28","96.3","-1.86","5.40","Mookie Betts",605141,660600,"null","ball",,,,,"12","null","R","R","R","HOU","LAD","B","null","null",1,0,2020,"-0.07","1.42","0.98","3.26",608369,572041,571771,1,5,"Top","null","null",,,"455117",,"null",7.541408661159166,-140.01090677064082,-3.2548102397167633,-2.6280255237805976,32.56830475900099,-12.948325809288404,"3.22","1.49","null","null","null","94.3","2434","5.2",631443,660600,"455117","493329","514888","608324","621043","488726","543807","502210","55.25","null","null","null","null","null","null","null",35,"2","4-Seam Fastball",2,0,0,2,0,2,0,2,"Standard","Standard"
"SL","2020-07-28","88.3","-1.79","5.46","Mookie Betts",605141,660600,"null","ball",,,,,"11","null","R","R","R","HOU","LAD","B","null","null",0,0,2020,"0.78","0.21","-0.38","3.64",608369,572041,571771,1,5,"Top","null","null",,,"455117",,"null",1.7964213877171704,-128.57478023517783,1.1925326947444437,8.257959801663448,26.598394974725448,-30.314668937824187,"3.23","1.50","null","null","null","87.9","2954","6.0",631443,660600,"455117","493329","514888","608324","621043","488726","543807","502210","54.52","null","null","null","null","null","null","null",35,"1","Slider",2,0,0,2,0,2,0,2,"Standard","Standard"
"CH","2020-07-28","88.0","1.24","5.84","Mookie Betts",605141,664285,"field_out","hit_into_play",,,,,"9","Mookie Betts lines out sharply to right fielder Josh Reddick.  ","R","R","L","HOU","LAD","X",9,"line_drive",0,1,2020,"1.21","0.27","0.45","1.70","null","null","null",1,3,"Top","172.72","68.14",,,"455117",,"null",-4.420506088705397,-127.92566771966897,-4.434038968976627,14.137601383539565,29.451970360072114,-28.44900556648358,"3.29","1.49","330","101.4","17","87.7","1545","6.4",631443,664285,"455117","493329","514888","608324","621043","488726","543807","502210","54.08","0.493","0.477","0.00",1,0,0,4,17,"2","Changeup",1,0,0,1,0,1,0,1,"Infield shift","Standard"
"CU","2020-07-28","79.8","1.40","5.77","Mookie Betts",605141,664285,"null","called_strike",,,,,"9","null","R","R","L","HOU","LAD","S","null","null",0,0,2020,"-1.32","-1.12","0.40","1.81","null","null","null",1,3,"Top","null","null",,,"455117",,"null",0.27287450837580357,-116.1425840221888,0.2194776793617481,-11.84234937359739,25.319188101709525,-42.49350335504238,"3.29","1.45","null","null","null","78.9","2966","6.0",631443,664285,"455117","493329","514888","608324","621043","488726","543807","502210","54.50","null","null","null","null","null","null","null",17,"1","Curveball",1,0,0,1,0,1,0,1,"Infield shift","Standard"
"CU","2020-07-28","81.1","1.22","5.96","Mookie Betts",605141,664285,"field_out","hit_into_play",,,,,"5","Mookie Betts grounds out, second baseman Jose Altuve to first baseman Yuli Gurriel.  ","R","R","L","HOU","LAD","X",4,"ground_ball",1,1,2020,"-1.18","-0.89","-0.18","2.13","null","null","null",0,1,"Top","126.00","204.50",,,"455117",,"null",-0.88206783318284,-118.15002650040763,-0.20206645764426723,-10.8234156290186,23.585199330431386,-40.698081368085596,"3.29","1.49","18","83.5","-6","81.3","2928","6.5",631443,664285,"455117","493329","514888","608324","621043","488726","543807","502210","54.03","0.164","0.148","0.00",1,0,0,2,1,"3","Curveball",0,0,0,0,0,0,0,0,"Infield shift","Standard"
"SI","2020-07-28","93.6","1.06","6.02","Mookie Betts",605141,664285,"null","ball",,,,,"12","null","R","R","L","HOU","LAD","B","null","null",0,1,2020,"1.38","0.61","1.61","2.94","null","null","null",0,1,"Top","null","null",,,"455117",,"null",-1.605939656679183,-136.28486932053636,-3.5038574934204716,17.438613145238225,32.87507765135948,-24.020708879421584,"3.17","1.56","null","null","null","92.4","2289","5.8",631443,664285,"455117","493329","514888","608324","621043","488726","543807","502210","54.71","null","null","null","null","null","null","null",1,"2","Sinker",0,0,0,0,0,0,0,0,"Infield shift","Standard"
"CH","2020-07-28","88.8","1.20","5.88","Mookie Betts",605141,664285,"null","called_strike",,,,,"9","null","R","R","L","HOU","LAD","S","null","null",0,0,2020,"1.55","0.53","0.77","1.71","null","null","null",0,1,"Top","null","null",,,"455117",,"null",-4.329778062485785,-129.16568609687658,-5.215434690862118,18.235106830192066,30.042533821442586,-25.27323283274034,"3.09","1.40","null","null","null","88.5","2139","6.4",631443,664285,"455117","493329","514888","608324","621043","488726","543807","502210","54.13","null","null","null","null","null","null","null",1,"1","Changeup",0,0,0,0,0,0,0,0,"Infield shift","Standard"
"FF","2020-07-26","94.8","-3.38","5.13","Mookie Betts",605141,641627,"field_out","hit_into_play",,,,,"2","Mookie Betts lines out to center fielder Mauricio Dubon.  ","R","R","R","LAD","SF","X",8,"line_drive",1,0,2020,"-0.76","1.21","-0.09","2.96","null",572041,"null",1,9,"Bot","162.08","51.33",,,"623168",,"null",10.197201631607486,-137.65366053276904,-2.6682194430523305,-11.930008509153803,29.90670198553481,-16.39722412978991,"3.29","1.49","360","96.5","25","93.9","2341","5.8",631384,641627,"623168","467055","527038","456781","543063","663411","643289","573262","54.68","0.329","0.447","0.00",1,0,0,5,76,"2","4-Seam Fastball",1,3,1,3,3,1,1,3,"Standard","Standard"
"CU","2020-07-26","82.5","-3.14","5.17","Mookie Betts",605141,641627,"null","ball",,,,,"14","null","R","R","R","LAD","SF","B","null","null",0,0,2020,"1.03","-0.38","0.99","2.21","null",572041,"null",1,9,"Bot","null","null",,,"623168",,"null",7.340409923851772,-119.90879466255815,0.5099642348236757,8.500642817840179,23.505456801379136,-36.12851543377929,"3.26","1.49","null","null","null","81.9","2138","6.0",631384,641627,"623168","467055","527038","456781","543063","663411","643289","573262","54.51","null","null","null","null","null","null","null",76,"1","Curveball",1,3,1,3,3,1,1,3,"Standard","Standard"
"SL","2020-07-26","89.4","-2.22","5.72","Mookie Betts",605141,656322,"field_out","hit_into_play",,,,,"8","Mookie Betts flies out to right fielder Mike Yastrzemski.  ","R","R","R","LAD","SF","X",9,"fly_ball",0,1,2020,"0.34","-0.24","0.20","1.81","null","null","null",2,7,"Bot","183.13","89.34",,,"623168",,"null",5.271353202875487,-130.26048972355878,-3.230865574883363,2.936969067082567,24.258096690509696,-34.504201592268906,"3.29","1.49","294","90.9","40","90.1","2552","6.4",631384,656322,"623168","467055","527038","456781","543063","573131","643289","573262","54.12","0.007","0.006","0.00",1,0,0,3,61,"2","Slider",1,3,1,3,3,1,1,3,"Standard","Strategic"
"SI","2020-07-26","98.0","-2.03","5.97","Mookie Betts",605141,656322,"null","called_strike",,,,,"9","null","R","R","R","LAD","SF","S","null","null",0,0,2020,"-1.28","1.04","0.49","1.99","null","null","null",2,7,"Bot","null","null",,,"623168",,"null",9.757918616267762,-142.33582544625216,-7.68332992922427,-19.600998408828925,30.394848462136885,-16.463723872324813,"3.21","1.49","null","null","null","98.2","2217","6.3",631384,656322,"623168","467055","527038","456781","543063","573131","643289","573262","54.15","null","null","null","null","null","null","null",61,"1","Sinker",1,3,1,3,3,1,1,3,"Standard","Strategic"
"SL","2020-07-26","89.2","-2.48","5.92","Mookie Betts",605141,641312,"walk","ball",,,,,"14","Mookie Betts walks.  ","R","R","R","LAD","SF","B","null","null",3,1,2020,"0.60","0.41","1.00","1.01","null","null","null",1,5,"Bot","null","null",,,"623168",,"null",7.359670923691579,-129.74244768491258,-7.01388612772509,5.419967155560052,24.268339565340355,-26.3319684434558,"3.22","1.49","null","null","null","90.3","2671","6.8",631384,641312,"623168","573131","527038","456781","543063","573262","643289","664041","53.74","null","null","0.70",1,0,0,"null",41,"5","Slider",1,1,1,1,1,1,1,1,"Standard","Standard"
"SL","2020-07-26","87.6","-2.45","5.80","Mookie Betts",605141,641312,"null","ball",,,,,"12","null","R","R","R","LAD","SF","B","null","null",2,1,2020,"0.52","0.26","0.92","2.37","null","null","null",1,5,"Bot","null","null",,,"623168",,"null",7.128949071265479,-127.41400807363418,-2.724902564579781,4.371315237212196,24.471085962145523,-29.03208519663319,"3.13","1.49","null","null","null","88.6","2724","6.8",631384,641312,"623168","573131","527038","456781","543063","573262","643289","664041","53.74","null","null","null","null","null","null","null",41,"4","Slider",1,1,1,1,1,1,1,1,"Standard","Standard"
"SL","2020-07-26","87.4","-2.42","6.01","Mookie Betts",605141,641312,"null","swinging_strike",,,,,"14","null","R","R","R","LAD","SF","S","null","null",2,0,2020,"0.37","0.25","0.64","0.92","null","null","null",1,5,"Bot","null","null",,,"623168",,"null",6.652636818215755,-127.14966044391892,-6.727998662407511,2.765753905809215,23.805780549070363,-28.31502873127009,"3.29","1.49","null","null","null","88.2","2654","6.6",631384,641312,"623168","573131","527038","456781","543063","573262","643289","664041","53.87","null","null","null","null","null","null","null",41,"3","Slider",1,1,1,1,1,1,1,1,"Standard","Standard"
"FF","2020-07-26","92.5","-2.11","5.88","Mookie Betts",605141,641312,"null","ball",,,,,"11","null","R","R","R","LAD","SF","B","null","null",1,0,2020,"-0.13","1.19","-0.71","4.26","null","null","null",1,5,"Bot","null","null",,,"623168",,"null",3.880517502878808,-134.75035255206782,-0.957433071326976,-2.433240825208003,28.613461822852376,-17.619176394561674,"3.22","1.49","null","null","null","93.3","2402","6.6",631384,641312,"623168","573131","527038","456781","543063","573262","643289","664041","53.86","null","null","null","null","null","null","null",41,"2","4-Seam Fastball",1,1,1,1,1,1,1,1,"Standard","Standard"
"SL","2020-07-26","89.1","-2.41","5.89","Mookie Betts",605141,641312,"null","ball",,,,,"14","null","R","R","R","LAD","SF","B","null","null",0,0,2020,"0.34","0.40","0.77","0.94","null","null","null",1,5,"Bot","null","null",,,"623168",,"null",7.127754146806013,-129.51951778157292,-7.044016776694775,2.574265702034973,23.785883419090727,-26.515988961870224,"3.24","1.49","null","null","null","90.0","2717","6.6",631384,641312,"623168","573131","527038","456781","543063","573262","643289","664041","53.89","null","null","null","null","null","null","null",41,"1","Slider",1,1,1,1,1,1,1,1,"Standard","Standard"
"FF","2020-07-26","93.5","1.85","6.67","Mookie Betts",605141,592767,"single","hit_into_play_no_out",,,,,"6","Mookie Betts singles on a sharp ground ball to right fielder Jaylin Davis.  ","R","R","L","LAD","SF","X",9,"ground_ball",2,2,2020,"1.00","1.27","0.62","2.48","null","null","null",1,3,"Bot","161.80","115.49",,,"623168",,"null",-5.223843205893506,-135.95163647653092,-7.679219178108983,13.475873940892233,28.257589738355477,-14.900654472880944,"3.29","1.49","110","101.5","3","91.3","2204","4.9",631384,592767,"623168","573131","527038","456781","543063","573262","643289","664041","55.63","0.529","0.476","0.90",1,1,0,4,24,"5","4-Seam Fastball",0,1,0,1,1,0,0,1,"Infield shift","Standard"
"CU","2020-07-26","79.3","2.00","6.59","Mookie Betts",605141,592767,"null","called_strike",,,,,"5","null","R","R","L","LAD","SF","S","null","null",2,1,2020,"0.31","-0.39","0.13","2.52","null","null","null",1,3,"Bot","null","null",,,"623168",,"null",-4.697525901071836,-115.61455309772313,-1.5320943743694073,3.542714121450838,18.15780949355566,-35.651446832855655,"3.20","1.49","null","null","null","80.5","2238","6.6",631384,592767,"623168","573131","527038","456781","543063","573262","643289","664041","53.85","null","null","null","null","null","null","null",24,"4","Curveball",0,1,0,1,1,0,0,1,"Infield shift","Standard"
"CU","2020-07-26","79.9","1.92","6.55","Mookie Betts",605141,592767,"null","ball",,,,,"13","null","R","R","L","LAD","SF","B","null","null",1,1,2020,"0.17","-0.39","-0.66","0.04","null","null","null",1,3,"Bot","null","null",,,"623168",,"null",-6.146254786790583,-116.12945975976197,-7.065033773873851,2.6227178904958985,19.659634261285724,-34.70553492752922,"3.26","1.49","null","null","null","82.0","2388","7.6",631384,592767,"623168","573131","527038","456781","543063","573262","643289","664041","52.93","null","null","null","null","null","null","null",24,"3","Curveball",0,1,0,1,1,0,0,1,"Infield shift","Standard"
"FC","2020-07-26","89.6","2.07","6.50","Mookie Betts",605141,592767,"null","ball",,,,,"13","null","R","R","L","LAD","SF","B","null","null",0,1,2020,"-0.22","0.88","-2.05","1.25","null","null","null",1,3,"Bot","null","null",,,"623168",,"null",-9.60051623003034,-130.04824850362036,-8.758016958210346,-0.7034836104418654,24.723354214179313,-20.59212194718264,"3.22","1.49","null","null","null","88.8","2388","5.8",631384,592767,"623168","573131","527038","456781","543063","573262","643289","664041","54.75","null","null","null","null","null","null","null",24,"2","Cutter",0,1,0,1,1,0,0,1,"Infield shift","Standard"
"FC","2020-07-26","89.1","2.11","6.57","Mookie Betts",605141,592767,"null","called_strike",,,,,"2","null","R","R","L","LAD","SF","S","null","null",0,0,2020,"-0.12","0.88","-0.23","2.96","null","null","null",1,3,"Bot","null","null",,,"623168",,"null",-5.414888793829599,-129.80787668084923,-4.717456973299029,-0.3889592541306941,22.731544864510916,-21.398321455477227,"3.27","1.49","null","null","null","88.3","2329","5.4",631384,592767,"623168","573131","527038","456781","543063","573262","643289","664041","55.15","null","null","null","null","null","null","null",24,"1","Cutter",0,1,0,1,1,0,0,1,"Infield shift","Standard"
"FC","2020-07-26","90.0","2.03","6.50","Mookie Betts",605141,592767,"strikeout","swinging_strike_blocked",,,,,"13","Mookie Betts strikes out swinging.  ","R","R","L","LAD","SF","S",2,"null",3,2,2020,"-0.05","0.85","-0.43","0.36","null","null","null",0,1,"Bot","null","null",,,"623168",,"null",-5.940423909447545,-130.82050563785364,-11.067917187115242,0.4023748623937544,22.134754795227888,-20.564559403391804,"3.29","1.49","null","null","null","89.8","2274","5.8",631384,592767,"623168","573131","527038","456781","543063","573262","643289","664041","54.69","null","null","0.00",1,0,0,"null",5,"7","Cutter",0,0,0,0,0,0,0,0,"Infield shift","Standard"
"CU","2020-07-26","79.8","2.02","6.66","Mookie Betts",605141,592767,"null","ball",,,,,"13","null","R","R","L","LAD","SF","B","null","null",2,2,2020,"0.23","-0.20","-1.02","0.23","null","null","null",0,1,"Bot","null","null",,,"623168",,"null",-6.974910956782571,-116.01834903080895,-7.013021416576894,3.180298418735006,18.446019091389356,-33.02109120295445,"3.23","1.49","null","null","null","79.0","2259","5.4",631384,592767,"623168","573131","527038","456781","543063","573262","643289","664041","55.07","null","null","null","null","null","null","null",5,"6","Curveball",0,0,0,0,0,0,0,0,"Infield shift","Standard"
"FF","2020-07-26","94.3","1.88","6.67","Mookie Betts",605141,592767,"null","foul",,,,,"6","null","R","R","L","LAD","SF","S","null","null",2,2,2020,"0.73","1.58","0.51","2.36","null","null","null",0,1,"Bot","null","null",,,"623168",,"null",-5.130841962434087,-137.05329638311284,-8.963004664902568,10.334205878641209,27.790061918969773,-10.429565389730069,"3.29","1.49","239","71.8","41","93.5","2222","5.7",631384,592767,"623168","573131","527038","456781","543063","573262","643289","664041","54.77","null","null","null","null","null","null","null",5,"5","4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shift","Standard"
